MQ2,MQ6,MQ7,MQ9,target
3.96,1.45,0.02,1.19,0
1.1,4.41,0.01,5.04,0
0.11,0.85,0.0,3.01,0
1.28,4.13,0.02,3.99,0
3.02,1.45,0.02,1.51,0
1.28,6.44,0.01,4.96,0
1.06,1.36,0.02,0.75,0
2.5,0.58,0.01,1.19,0
0.6,0.09,0.0,0.89,0
1.35,0.24,0.01,0.71,0
5.01,3.26,0.624830751,0.71,0
0.07,1.39,0.0337,3.56,0
0.49,2.72,0.01,3.99,0
0.92,2.53,0.01,3.56,0
1.15,2.53,0.0,3.28,0
0.49,2.72,0.01,3.69,0
4.23,1.32,0.04,1.21,0
7.83,0.0,0.02,4.17,0
1.24,4.13,0.02,3.99,0
0.7,3.64,0.11,4.63,0
2.15,0.64,0.01,1.19,0
0.56,2.73,0.01,3.28,0
2.48,5.38,0.05,3.99,0
0.94,5.9,0.02,4.96,0
0.21,2.14,0.0,3.28,0
0.6,0.04,0.0,0.89,0
1.92,3.56,0.04,5.88,0
0.76,3.88,0.11,4.96,0
2.8,0.47,0.05,0.95,0
0.37,1.02,0.161,3.56,0
0.6,0.04,0.0,0.89,0
1.1,2.33,0.02,3.56,0
1.72,5.12,0.05,4.96,0
1.62,2.7,0.01,0.95,0
7.49,0.71,0.0,2.39,0
1.6,2.11,0.01,0.95,0
4.15,2.88,0.54,0.46,0
2.39,0.39,0.05,4.31,0
4.59,1.38,0.01,0.46,0
2.7,1.52,0.03,0.46,0
2.9,1.88,0.1,1.21,0
0.19,0.85,0.02,3.28,0
0.63,4.37,0.023411736,4.63,0
5.16,0.95,0.0,1.83,0
0.82,1.39,0.01,3.28,0
3.11,1.02,0.02,1.19,0
0.07,1.39,0.0988,3.56,0
1.05,0.14,0.0,0.89,0
1.13,2.27,0.01,3.69,0
3.94,2.61,0.39,0.46,0
3.63,0.52,0.0,1.51,0
0.63,0.79,0.02,5.65,0
1.51,1.95,0.01,0.95,0
2.93,5.29,0.05,0.95,0
0.45,0.04,0.0,0.89,0
2.37,7.27,0.02,1.27,0
2.22,3.16,0.02,1.21,0
2.23,4.19,0.05,5.88,0
0.54,2.53,0.01,3.28,0
0.77,2.93,0.01,3.28,0
2.43,4.62,0.13,5.3,0
0.69,0.09,0.0,0.89,0
2.67,4.09,0.02,1.21,0
1.18,1.29,0.01,0.75,0
5.91,2.11,0.0,2.15,0
2.2,4.87,0.07,3.99,0
4.59,1.73,0.08,0.95,0
2.7,1.45,0.03,0.46,0
4.87,1.95,0.1,0.95,0
3.36,3.06,0.704405509,0.95,0
2.7,2.03,0.24,0.46,0
0.87,6.71,0.01,4.96,0
3.47,0.47,0.01,0.46,0
0.82,3.34,0.01,3.56,0
0.31,2.33,0.0,3.28,0
6.06,1.37,0.0,1.83,0
1.7,5.03,0.01,0.95,0
3.39,0.43,0.01,0.46,0
1.82,4.86,0.01,3.28,0
0.09,1.39,0.0359,3.56,0
4.27,2.97,0.758724263,0.71,0
4.68,1.52,0.01,0.46,0
6.54,2.44,0.0,2.15,0
2.34,4.87,0.13,5.3,0
0.39,2.14,0.0,3.28,0
1.82,3.34,0.01,3.56,0
1.81,2.27,0.01,3.69,0
1.89,4.13,0.12,5.3,0
1.44,0.29,0.01,0.71,0
1.93,4.13,0.07,3.99,0
0.92,0.14,0.0,0.89,0
1.61,6.02,0.01,4.74,0
0.6,0.09,0.0,0.89,0
0.77,1.76,0.0,3.28,0
0.75,1.76,0.0,3.28,0
5.06,3.16,0.624830751,0.46,0
5.69,2.19,0.1,0.95,0
5.16,0.95,0.0,1.51,0
7.58,0.71,0.0,2.15,0
1.03,1.64,0.03,0.75,0
3.11,0.82,0.01,1.19,0
0.13,0.33,0.0,2.75,0
2.59,0.58,0.01,1.19,0
0.79,0.09,0.0,0.89,0
3.18,5.03,0.07,0.95,0
0.9,2.73,0.01,3.28,0
3.9,0.57,0.02,0.46,0
0.73,3.17,0.01,3.99,0
2.53,4.87,0.11,5.3,0
2.29,4.87,0.05,4.96,0
0.11,0.5,0.01,3.01,0
1.51,0.33,0.01,0.71,0
0.56,3.88,0.860172376,4.31,0
1.4,3.64,0.24,3.99,0
1.16,4.13,0.02,3.99,0
5.01,3.66,0.578536451,0.71,0
0.21,1.95,0.0,3.28,0
2.02,5.38,0.05,4.96,0
1.16,2.49,0.01,3.99,0
1.64,5.78,0.01,4.74,0
0.82,2.93,0.01,3.28,0
1.15,4.86,0.01,4.74,0
1.2,4.13,0.07,3.99,0
2.39,5.12,0.04,3.99,0
0.54,2.53,0.01,3.28,0
0.02,0.04,0.01,1.01,0
0.01,1.39,0.021889525,3.56,0
0.66,0.09,0.0,0.89,0
1.65,3.45,0.01,0.95,0
2.16,4.13,0.12,5.3,0
1.7,1.8,0.02,0.95,0
3.36,3.87,0.12,1.21,0
3.74,3.56,0.961425354,0.95,0
4.06,3.26,0.02,1.21,0
2.53,7.76,0.02,1.27,0
2.25,2.79,0.01,0.95,0
1.55,3.34,0.01,3.56,0
1.85,4.41,0.01,3.28,0
0.94,3.64,0.01,3.99,0
4.23,1.38,0.04,1.21,0
6.38,2.44,0.0,2.15,0
3.94,0.62,0.02,0.71,0
0.13,1.39,0.146033795,3.56,0
1.32,4.86,0.01,5.04,0
1.28,4.62,0.01,4.96,0
0.25,2.14,0.0,3.28,0
1.72,2.27,0.01,3.99,0
0.61,2.73,0.01,3.28,0
5.83,1.78,0.0,2.15,0
0.73,3.17,0.01,3.99,0
3.32,0.52,0.09,0.95,0
2.67,3.66,0.02,1.21,0
3.58,2.61,0.65,0.46,0
1.05,5.64,0.01,4.96,0
1.26,3.13,0.01,3.28,0
1.16,3.88,0.05,5.3,0
2.61,2.19,0.24,0.46,0
0.84,6.99,0.01,4.96,0
0.82,0.09,0.0,0.89,0
0.48,3.34,0.01,3.28,0
2.28,0.52,0.01,1.19,0
1.15,3.13,0.01,3.56,0
0.25,1.73,0.09,4.5,0
2.34,5.12,0.04,3.99,0
0.48,3.13,0.01,3.28,0
1.09,4.87,0.19,5.3,0
4.15,0.89,0.02,0.46,0
5.27,2.03,0.1,0.95,0
3.7,3.26,0.790968113,0.95,0
0.77,2.93,0.01,3.56,0
2.2,4.37,0.1,5.3,0
1.51,0.33,0.01,0.71,0
0.33,2.53,0.0,3.28,0
1.41,0.14,0.0,0.89,0
0.76,2.49,0.01,3.69,0
2.31,4.36,0.05,5.88,0
0.85,1.76,0.0,3.28,0
0.48,3.13,0.01,3.28,0
0.66,0.09,0.0,0.89,0
1.75,0.2,0.01,0.46,0
1.77,3.41,0.07,5.53,0
0.29,2.14,0.0,3.28,0
1.09,5.64,0.01,4.96,0
0.77,3.56,0.11,5.53,0
1.29,4.86,0.01,4.74,0
0.27,0.67,0.0,3.28,0
0.68,2.53,0.0,3.28,0
1.52,2.49,0.01,3.99,0
0.09,0.85,0.0,3.01,0
2.11,2.61,0.01,0.95,0
2.29,3.13,0.0,3.28,0
1.48,3.64,0.17,3.99,0
0.87,2.14,0.0,3.01,0
5.96,3.06,0.09,0.95,0
1.68,5.38,0.15,5.64,0
2.92,0.89,0.02,1.19,0
5.69,2.11,0.11,0.95,0
0.17,0.85,0.0,3.01,0
0.29,2.14,0.0,3.28,0
1.52,0.19,0.0,0.89,0
1.6,3.88,0.05,5.3,0
4.59,1.66,0.07,0.95,0
3.02,0.35,0.0,1.19,0
3.9,3.16,0.03,0.46,0
2.39,4.87,0.11,5.3,0
7.76,0.86,0.0,2.39,0
2.55,2.63,0.03,1.51,0
1.26,5.08,0.01,4.74,0
0.85,0.14,0.0,0.89,0
1.93,5.38,0.07,5.3,0
0.7,2.53,0.0,3.28,0
3.21,4.2,0.07,1.21,0
0.07,0.5,0.01,3.01,0
2.77,2.52,0.09,0.46,0
1.4,3.88,0.11,4.96,0
0.66,2.53,0.0,3.01,0
1.0,2.33,0.02,3.56,0
1.46,1.32,0.01,0.95,0
1.23,0.14,0.0,1.19,0
1.24,5.64,2.82e-08,4.31,0
1.02,6.17,0.01,4.96,0
3.74,2.88,0.887837114,0.95,0
0.95,2.53,0.01,3.56,0
1.35,0.29,0.01,0.71,0
0.05,1.39,0.0957,3.56,0
1.39,0.29,0.01,0.71,0
1.36,4.37,0.03,3.99,0
1.13,3.41,0.01,3.69,0
1.4,2.33,0.11,3.85,0
2.35,0.75,0.01,8.73,0
0.82,1.95,0.0,3.28,0
1.49,6.02,0.01,4.74,0
1.35,0.24,0.01,0.46,0
1.46,1.38,0.01,0.95,0
1.21,4.86,0.01,4.74,0
4.54,2.03,0.08,1.21,0
2.73,0.7,0.01,1.19,0
0.21,1.95,0.0,3.28,0
0.82,2.14,0.0,3.28,0
7.05,2.54,0.01,1.83,0
5.37,2.44,0.12,1.21,0
1.62,1.73,0.02,0.95,0
2.23,4.19,0.05,5.88,0
3.21,2.97,0.652343242,0.71,0
1.89,4.63,0.01,3.28,0
0.66,2.49,0.01,3.99,0
0.53,2.72,0.01,3.99,0
1.09,3.88,0.06,5.3,0
2.17,2.7,0.01,0.95,0
4.77,1.73,0.01,0.46,0
0.82,2.14,0.0,3.28,0
4.19,2.88,0.02,0.46,0
2.34,0.33,0.01,0.23,0
1.62,3.35,0.01,0.95,0
1.35,4.19,0.03,3.56,0
0.77,2.33,0.0,3.28,0
0.17,1.39,0.065185641,3.56,0
0.76,4.13,0.017124106,4.31,0
1.64,2.93,0.0,3.28,0
1.65,2.44,0.01,0.95,0
0.5,1.95,0.0,3.28,0
0.54,1.02,0.0,3.28,0
0.84,4.87,0.079505571,4.63,0
0.74,0.85,0.02,5.65,0
1.46,5.31,0.01,4.74,0
3.03,4.62,0.09,3.99,0
1.48,0.14,0.0,0.89,0
1.58,1.66,0.01,0.95,0
0.82,1.2,0.02,3.28,0
1.52,4.62,0.09,3.99,0
1.28,4.13,0.31,4.31,0
2.07,4.87,0.06,3.99,0
0.98,5.38,0.031112937,4.63,0
4.78,0.95,0.0,1.51,0
4.97,3.06,0.56,0.46,0
1.05,4.37,0.02,4.96,0
3.43,5.29,0.1,1.21,0
1.05,5.64,0.01,4.96,0
2.11,4.87,0.1,4.31,0
1.2,6.44,0.01,4.96,0
0.19,1.39,0.081491214,3.56,0
5.43,1.16,0.0,1.51,0
0.59,2.49,0.01,3.99,0
2.77,0.2,0.04,0.95,0
1.24,4.13,0.12,4.96,0
3.37,0.46,0.0,1.51,0
1.98,4.13,0.24,3.99,0
1.09,1.45,0.0,0.58,0
3.98,0.52,0.02,0.46,0
4.5,1.25,0.01,0.46,0
2.46,3.06,0.02,1.21,0
2.02,4.62,0.05,4.96,0
1.35,5.31,0.01,4.74,0
3.47,3.35,0.888957773,0.95,0
1.87,2.11,0.03,1.21,0
0.73,3.64,0.15,4.96,0
1.02,2.53,0.01,3.56,0
0.85,0.14,0.0,0.89,0
2.16,5.12,0.06,3.99,0
1.28,4.13,0.07,3.99,0
0.98,0.14,0.0,0.89,0
1.2,3.88,0.08,3.99,0
2.23,4.03,0.04,5.88,0
1.32,4.86,0.01,4.74,0
6.67,4.19,0.06,0.02,0
2.08,2.35,0.01,0.95,0
1.55,0.33,0.01,0.71,0
1.93,0.19,0.02,3.99,0
2.93,2.94,0.05,3.99,0
1.43,2.53,0.0,3.28,0
1.55,1.73,0.01,0.95,0
1.89,4.37,0.06,3.99,0
0.63,3.88,0.0177,4.31,0
1.44,4.13,0.13,4.31,0
0.77,2.73,0.0,3.28,0
1.2,3.88,0.05,5.3,0
3.28,0.52,0.08,0.95,0
1.69,3.25,0.11,5.53,0
0.7,2.93,0.01,3.28,0
1.62,1.66,0.01,0.95,0
0.35,1.76,0.078924196,3.56,0
1.81,4.62,0.02,4.96,0
1.24,4.87,0.02,4.96,0
1.76,5.38,0.05,4.96,0
1.58,3.98,0.01,0.95,0
0.73,2.27,0.01,3.99,0
2.7,1.45,0.03,0.46,0
1.56,4.62,0.07,4.96,0
4.77,2.61,0.03,0.95,0
2.2,4.87,0.05,3.99,0
3.96,1.45,0.02,1.51,0
7.95,1.0,0.0,2.15,0
0.46,2.72,0.01,3.99,0
1.53,1.88,0.01,0.95,0
6.81,2.18,0.0,1.83,0
2.29,3.88,0.11,5.3,0
4.54,2.61,0.54,0.46,0
4.87,3.35,0.601208807,0.71,0
0.63,2.49,0.01,3.99,0
4.82,3.26,0.051026275,0.71,0
0.27,1.02,0.0,3.28,0
3.82,2.61,0.01,0.46,0
1.07,3.55,0.02,3.56,0
0.82,2.14,0.01,3.56,0
0.87,3.88,0.09,4.63,0
0.23,1.57,0.053910741,3.56,0
1.7,6.97,0.02,0.95,0
6.2,1.3,0.0,1.51,0
0.77,3.56,0.12,5.53,0
1.18,0.2,0.01,0.46,0
3.37,0.46,0.0,1.51,0
0.85,2.93,0.01,3.56,0
2.37,6.81,0.02,1.27,0
1.46,1.38,0.01,0.95,0
1.1,2.33,0.01,3.56,0
2.78,0.7,0.01,1.19,0
0.87,1.95,0.003609576,3.85,0
1.51,1.8,0.01,0.95,0
0.31,1.85,0.08,4.5,0
0.07,1.39,0.041932892,3.56,0
0.61,2.53,0.0,3.28,0
2.28,2.7,0.02,1.21,0
1.89,5.38,0.01,4.96,0
2.31,4.36,0.05,5.88,0
0.19,0.85,0.0,3.01,0
1.21,4.86,0.01,4.74,0
1.28,4.13,0.08,3.99,0
2.7,1.45,0.03,0.46,0
0.77,3.41,0.11,5.53,0
1.85,4.63,0.01,3.28,0
3.21,3.26,0.01,0.71,0
0.09,1.39,0.067290508,3.56,0
0.21,2.14,0.0,3.28,0
0.66,2.49,0.01,3.99,0
1.2,4.87,0.02,4.96,0
1.95,4.19,0.01,4.14,0
0.57,0.09,0.0,0.89,0
1.48,6.71,0.21,4.31,0
2.46,2.79,0.02,1.21,0
3.58,0.52,0.08,0.95,0
2.25,4.87,0.04,3.99,0
1.35,0.24,0.01,0.71,0
1.0,2.33,0.02,3.56,0
1.09,4.87,0.18,5.3,0
0.23,0.67,0.0,3.01,0
0.97,2.33,0.0,3.01,0
2.82,0.64,0.02,1.19,0
2.98,4.87,0.06,4.96,0
2.15,3.13,0.0,3.28,0
1.48,0.33,0.01,0.71,0
1.4,5.08,0.01,4.74,0
1.15,2.33,0.01,3.56,0
0.07,0.85,0.0,3.01,0
2.06,2.44,0.02,0.95,0
2.55,2.7,0.03,1.21,0
3.06,0.95,0.02,1.19,0
3.11,0.76,0.02,1.19,0
4.45,3.06,0.758724263,0.71,0
1.26,4.86,0.01,4.74,0
0.73,2.93,0.01,3.28,0
1.6,2.11,0.01,0.95,0
1.52,0.19,0.0,0.89,0
3.97,1.83,0.12,4.31,0
2.23,4.19,0.05,5.88,0
1.46,1.32,0.01,0.95,0
1.6,4.62,0.11,3.99,0
1.52,4.37,0.25,3.99,0
1.24,4.13,0.13,4.96,0
1.29,4.41,0.02,3.56,0
1.44,0.14,0.0,0.89,0
3.21,1.68,0.02,1.51,0
4.24,0.64,0.0,1.51,0
4.01,1.3,0.02,1.51,0
0.87,6.71,0.01,4.96,0
1.93,4.62,0.05,3.99,0
3.28,1.13,0.03,1.21,0
1.92,4.86,0.03,3.85,0
0.87,6.71,0.01,4.96,0
0.9,2.53,0.01,3.56,0
3.79,1.2,0.12,4.31,0
0.95,2.33,0.01,3.56,0
0.73,2.33,0.0,3.28,0
3.32,4.0,0.05,1.83,0
0.05,1.39,0.105429165,3.56,0
3.16,2.36,0.03,1.51,0
1.02,2.33,0.01,3.56,0
7.67,0.56,0.0,2.39,0
1.93,4.37,0.06,3.99,0
0.94,5.64,0.020650633,4.63,0
0.77,2.14,0.0,3.28,0
1.68,2.27,0.01,3.69,0
1.28,3.41,0.01,3.99,0
1.95,0.19,0.0,0.89,0
2.93,2.03,0.16,0.46,0
3.26,1.6,0.02,1.51,0
1.12,1.52,0.0,0.58,0
1.44,4.13,0.11,4.31,0
0.97,2.53,0.01,3.28,0
2.52,1.52,0.03,0.46,0
0.77,2.73,0.01,3.28,0
1.0,3.13,0.01,3.56,0
0.43,2.14,0.0,3.28,0
4.84,3.89,0.04,1.51,0
0.23,2.14,0.0,3.28,0
0.9,2.73,0.01,3.28,0
1.6,4.37,0.09,3.99,0
4.21,2.05,0.11,4.31,0
1.44,3.88,0.03,3.99,0
1.4,2.93,0.0,3.28,0
1.46,5.31,0.01,4.74,0
6.28,1.52,0.0,1.51,0
0.88,0.09,0.0,0.89,0
0.31,2.14,0.0,3.28,0
0.03,1.39,0.027998323,3.56,0
4.91,0.89,0.0,1.51,0
2.02,5.38,0.01,4.96,0
5.21,3.56,0.08,1.21,0
1.62,3.41,0.15,6.99,0
1.15,2.33,0.02,3.56,0
4.97,3.35,0.624830751,0.71,0
0.19,0.85,0.03,3.28,0
0.66,3.55,0.01,3.56,0
0.59,2.73,0.01,3.28,0
5.16,3.02,0.04,1.83,0
1.32,3.34,0.02,3.56,0
0.87,6.71,0.01,4.96,0
0.25,0.67,0.0,3.01,0
1.4,3.88,0.04,3.99,0
3.06,0.7,0.02,1.19,0
4.26,3.1,0.02,1.82,0
0.91,5.12,0.090758883,4.63,0
0.52,1.95,0.0,3.28,0
0.25,1.47,0.09,8.56,0
1.48,1.45,0.01,0.95,0
2.34,4.37,0.1,5.3,0
6.38,2.44,0.0,2.15,0
2.03,3.77,0.01,0.58,0
0.95,2.33,0.01,3.56,0
0.73,2.93,0.01,3.28,0
2.8,3.87,0.07,1.21,0
1.4,4.62,0.01,4.96,0
1.37,0.29,0.01,0.71,0
0.23,2.14,0.0,3.28,0
1.4,3.88,0.08,5.3,0
1.37,4.41,0.03,3.56,0
0.53,3.88,0.593824988,4.63,0
3.96,1.45,0.02,1.19,0
0.33,1.95,0.0,3.28,0
3.06,7.0,0.02,1.83,0
3.43,5.81,0.07,0.95,0
1.13,4.19,0.02,3.56,0
1.1,2.33,0.0,3.01,0
2.11,5.38,0.01,4.96,0
0.41,2.33,0.0,3.28,0
2.68,4.6,0.03,1.83,0
4.84,0.89,0.0,1.51,0
1.4,4.87,0.03,3.99,0
5.16,3.35,0.09,0.95,0
2.33,6.65,0.02,1.27,0
0.31,1.02,0.0,3.56,0
1.58,4.86,0.01,3.56,0
1.56,4.13,0.04,3.99,0
1.36,5.12,0.03,3.99,0
1.2,4.13,0.13,5.3,0
0.19,0.67,0.0,3.01,0
4.06,3.66,0.961425354,0.95,0
5.98,2.11,0.0,2.15,0
1.32,4.37,0.08,3.99,0
1.62,2.35,0.01,0.95,0
1.6,2.27,0.01,0.95,0
1.48,0.14,0.0,0.89,0
4.18,0.58,0.0,1.51,0
5.47,1.73,0.1,0.95,0
7.95,1.16,0.0,2.15,0
2.25,5.12,0.25,4.31,0
0.97,2.33,0.01,3.56,0
2.4,3.45,0.02,0.95,0
4.97,1.88,0.09,1.21,0
1.48,3.88,0.03,3.99,0
2.58,0.47,0.05,0.95,0
1.2,5.9,0.27,4.31,0
1.07,4.41,0.01,5.04,0
4.77,2.7,6.42e-06,0.71,0
0.05,1.39,0.00616,3.56,0
1.16,4.87,0.02,4.96,0
5.16,3.56,0.924434133,0.95,0
0.19,0.85,0.0,3.01,0
0.25,2.39,0.07,4.5,0
1.23,4.86,0.01,4.74,0
1.05,2.94,0.01,3.99,0
2.59,2.73,0.03,1.51,0
0.85,2.93,0.01,3.56,0
1.05,2.33,0.01,3.56,0
0.98,5.9,0.01,4.96,0
0.77,1.76,0.0,3.28,0
1.7,6.37,0.02,0.95,0
1.91,4.12,0.0,0.58,0
2.02,4.62,0.02,4.96,0
0.48,2.73,0.0,3.28,0
1.16,6.17,0.01,4.96,0
1.3,1.68,0.0,0.58,0
2.58,2.35,0.09,0.46,0
1.6,2.52,0.01,0.95,0
4.42,4.24,0.0,2.16,0
1.7,1.88,0.02,0.95,0
1.72,4.87,0.1,4.31,0
1.0,2.53,0.01,3.56,0
0.53,2.72,0.01,3.99,0
1.92,2.35,0.04,1.21,0
1.13,6.17,0.01,4.96,0
1.12,1.52,0.0,0.89,0
4.77,3.06,0.45,0.46,0
3.58,2.7,0.09,1.47,0
5.32,2.44,0.14,1.21,0
1.15,2.53,0.01,3.28,0
1.68,2.49,0.01,3.69,0
3.37,0.41,0.0,1.51,0
0.7,4.37,0.0177,4.31,0
0.9,3.76,0.02,3.56,0
3.36,3.35,0.888957773,0.95,0
4.63,1.8,0.01,0.46,0
7.95,1.0,0.0,2.15,0
1.58,2.61,0.01,0.95,0
5.84,1.3,0.0,1.51,0
4.72,0.7,0.0,1.51,0
5.84,1.37,0.0,1.51,0
3.57,5.8,0.09,2.16,0
3.74,3.23,0.0,2.16,0
2.02,0.39,0.03,4.31,0
1.55,0.2,0.01,0.46,0
0.35,1.39,0.0,3.28,0
0.95,2.93,0.01,3.28,0
2.32,0.52,0.01,1.19,0
1.32,2.27,0.01,3.69,0
2.87,0.82,0.02,1.19,0
2.03,2.18,0.0,0.89,0
0.73,2.93,0.01,3.28,0
0.35,0.67,0.0,3.01,0
1.23,0.14,0.0,0.89,0
0.84,6.71,0.01,4.96,0
1.02,2.94,0.01,3.99,0
2.9,2.7,0.03,1.21,0
1.33,0.14,0.0,0.89,0
0.23,1.02,0.75,3.56,0
0.6,0.04,0.0,0.89,0
7.95,1.0,0.0,2.39,0
1.51,1.59,0.01,0.95,0
1.04,2.53,0.17,5.88,0
1.3,0.33,0.01,0.71,0
1.58,1.2,0.01,3.56,0
0.25,0.67,0.0,3.01,0
4.03,2.94,0.01,4.31,0
4.72,0.82,0.0,1.51,0
2.92,0.7,0.02,1.19,0
0.85,0.09,0.0,0.89,0
3.9,0.58,0.0,1.51,0
3.74,0.52,0.01,0.71,0
4.77,2.88,0.05,0.46,0
4.54,0.76,0.0,1.51,0
1.2,5.64,0.01,4.96,0
2.83,1.8,0.09,0.46,0
2.08,2.44,0.01,1.21,0
3.32,0.57,0.07,0.95,0
1.98,5.38,0.01,4.96,0
7.58,0.56,0.0,2.39,0
2.14,2.52,0.02,1.21,0
6.28,1.37,0.0,1.51,0
4.36,3.56,0.578536451,0.71,0
1.13,3.88,0.0142,4.31,0
0.66,2.49,0.01,3.99,0
0.09,0.85,0.0,3.01,0
1.02,3.41,0.01,3.99,0
1.32,4.86,0.01,4.74,0
5.77,1.37,0.0,1.83,0
1.71,0.19,0.0,1.19,0
2.64,4.32,0.03,1.21,0
1.49,6.02,0.01,4.74,0
2.68,0.24,0.0,0.89,0
1.65,3.56,0.01,0.95,0
6.89,2.09,0.0,1.83,0
1.98,4.87,0.1,3.99,0
1.46,5.78,0.01,4.74,0
3.25,1.38,0.05,1.47,0
1.58,2.19,0.01,0.95,0
0.9,1.39,0.02,3.28,0
0.6,0.04,0.0,0.89,0
1.19,0.14,0.0,0.89,0
1.24,4.87,0.15,5.3,0
0.09,0.04,0.01,1.01,0
0.95,2.73,0.01,3.56,0
4.37,5.13,0.03,1.27,0
5.99,1.3,0.0,1.51,0
1.52,0.19,0.0,0.89,0
0.72,0.09,0.0,0.89,0
1.46,2.33,0.07,3.85,0
0.59,2.49,0.01,3.99,0
1.09,5.12,0.050321067,4.63,0
1.4,4.13,0.09,4.96,0
1.7,6.27,0.01,4.74,0
2.5,0.52,0.01,1.19,0
2.78,0.7,0.01,1.19,0
1.7,2.44,0.01,0.95,0
1.85,4.86,0.01,3.28,0
2.74,3.98,0.02,1.21,0
0.91,5.64,0.02,4.96,0
2.53,5.38,0.06,3.99,0
3.18,2.88,0.02895449,0.71,0
5.83,1.78,0.0,2.15,0
2.02,4.62,0.06,3.99,0
1.05,3.17,0.01,3.99,0
4.27,2.79,0.02,0.46,0
1.51,1.59,0.01,1.21,0
1.85,5.12,0.12,5.3,0
1.05,2.33,0.01,3.56,0
0.46,2.72,0.01,3.69,0
1.51,1.95,0.01,0.95,0
1.43,4.63,0.02,3.56,0
1.32,3.88,0.02,3.99,0
0.19,0.67,0.0,3.01,0
2.64,3.87,0.02,1.21,0
5.91,1.94,0.0,2.15,0
2.11,0.19,0.02,4.31,0
1.05,3.41,0.01,3.99,0
1.67,3.16,0.01,0.95,0
2.29,5.12,0.12,5.3,0
0.41,0.85,0.0,3.01,0
4.63,2.97,0.000425,0.46,0
1.28,4.87,0.02,4.96,0
3.16,1.02,0.02,1.19,0
1.28,3.88,0.08,3.99,0
1.65,1.8,0.02,0.95,0
7.49,0.71,0.0,2.15,0
0.69,0.91,0.02,6.38,0
2.64,0.38,0.01,0.46,0
3.7,2.52,0.89,0.71,0
3.96,1.45,0.02,1.19,0
0.95,2.73,0.01,3.28,0
1.26,0.14,0.0,0.89,0
0.94,2.49,0.01,3.99,0
0.66,0.04,0.0,0.89,0
1.02,6.17,0.01,4.96,0
1.4,4.13,0.18,4.31,0
1.68,5.38,0.06,5.3,0
0.63,4.37,0.02493286,4.63,0
0.53,2.72,0.01,3.99,0
7.95,1.0,0.0,2.15,0
3.11,1.6,0.02,1.51,0
0.95,0.14,0.0,0.89,0
1.05,2.73,0.01,3.28,0
1.65,3.16,0.01,0.95,0
1.56,5.12,0.11,5.3,0
4.45,2.97,0.701819907,0.71,0
3.7,3.26,0.760918462,0.95,0
5.1,0.95,0.0,1.51,0
1.02,2.33,0.01,3.56,0
4.87,3.66,0.601208807,0.71,0
0.87,2.93,0.01,3.28,0
1.58,3.87,0.01,0.95,0
0.97,2.53,0.18,5.53,0
0.53,2.94,0.01,3.69,0
3.5,1.32,0.03,1.21,0
6.46,2.44,0.0,2.15,0
1.89,4.63,0.01,3.28,0
1.48,4.37,0.02,4.96,0
3.96,1.45,0.02,1.19,0
2.61,3.66,0.02,0.95,0
0.21,1.57,0.052237579,3.56,0
0.98,3.88,0.06,4.96,0
0.66,2.93,0.0,3.28,0
0.87,5.9,0.01,4.96,0
1.91,0.24,0.01,0.89,0
1.76,5.12,0.04,4.96,0
1.36,4.37,0.03,3.99,0
1.28,5.12,0.03,3.99,0
1.4,3.97,0.01,4.14,0
6.3,3.13,0.0,2.15,0
0.19,0.85,0.01,3.01,0
2.55,1.38,0.03,0.46,0
0.94,6.44,0.01,4.96,0
2.74,2.11,0.35,0.46,0
0.03,0.85,0.0,3.01,0
1.33,0.14,0.0,0.89,0
1.1,2.33,0.0,3.01,0
0.92,2.73,0.02,3.56,0
6.97,2.09,0.0,1.83,0
0.8,3.88,0.07,4.96,0
1.46,1.32,0.01,0.95,0
1.48,5.12,0.14,5.3,0
5.91,1.37,0.0,1.51,0
1.13,3.76,0.02,3.56,0
1.09,1.22,0.01,0.75,0
2.2,4.87,0.06,3.99,0
0.66,2.49,0.01,3.99,0
1.1,2.33,0.02,3.56,0
1.67,3.55,0.01,3.28,0
1.1,2.33,0.03,3.56,0
2.16,4.87,0.07,3.99,0
6.35,1.6,0.0,1.51,0
0.91,2.81,0.17,5.53,0
0.84,4.87,0.067453541,4.63,0
1.52,0.14,0.0,0.89,0
2.2,0.64,0.01,1.19,0
1.24,3.41,0.01,3.99,0
1.87,0.19,0.0,1.19,0
6.67,4.19,0.06,0.02,0
4.13,0.58,0.0,1.51,0
3.32,1.19,0.02,1.21,0
1.48,1.52,0.01,0.95,0
1.53,1.59,0.01,1.21,0
5.36,1.09,0.0,1.51,0
0.11,1.39,0.012655406,3.85,0
0.13,0.85,0.0,3.01,0
0.77,1.76,0.0,3.28,0
1.0,2.33,0.02,3.56,0
1.32,3.13,0.01,3.28,0
1.7,1.52,0.01,0.95,0
2.53,4.87,0.05,4.96,0
2.07,2.45,0.0,0.89,0
0.63,0.09,0.0,0.89,0
1.07,2.73,0.01,3.56,0
2.06,2.52,0.01,0.95,0
3.06,0.7,0.01,1.19,0
0.05,1.39,0.00856,3.56,0
0.29,2.14,0.0,3.28,0
1.56,2.27,0.01,3.69,0
1.18,4.86,0.01,4.74,0
0.23,0.04,0.01,1.01,0
1.85,4.19,0.01,4.14,0
0.97,2.33,0.01,3.56,0
3.86,6.37,0.1,1.21,0
